公司代码,公司简称,发函日期,函件类别,函件内容,公司回复
2612.0,朗姿股份,2022-9-13,关注函,LSD002612175284.pdf,LSD002612175284103298HF.pdf
868.0,安凯客车,2022-9-13,关注函,LSD000868175292.pdf,LSD000868175292103295HF.pdf
426.0,兴业矿业,2022-9-13,关注函,LSD000426175241.pdf,LSD000426175241103296HF.pdf
2466.0,天齐锂业,2022-9-9,关注函,LSD002466175234.pdf,LSD002466175234103285HF.pdf
573.0,粤宏远Ａ,2022-9-9,关注函,LSD000573175245.pdf,LSD000573175245103281HF.pdf
2366.0,*ST海核,2022-9-9,半年报问询函,LSD002366175232.pdf,LSD002366175232103307HF.pdf
3031.0,中瓷电子,2022-9-9,许可类重组问询函,LSD003031175238.pdf,LSD003031175238103301HF.pdf
587.0,*ST金洲,2022-9-9,半年报问询函,LSD000587175220.pdf,LSD000587175220103318HF.pdf
2148.0,北纬科技,2022-9-8,关注函,LSD002148175242.pdf,LSD002148175242103366HF.pdf
60.0,中金岭南,2022-9-8,关注函,LSD000060175201.pdf,LSD000060175201103284HF.pdf
2177.0,*ST御银,2022-9-8,半年报问询函,LSD002177175227.pdf,LSD002177175227103283HF.pdf
2499.0,*ST科林,2022-9-8,半年报问询函,LSD002499175177.pdf,
2221.0,东华能源,2022-9-7,关注函,LSD002221175212.pdf,LSD002221175212103279HF.pdf
2115.0,三维通信,2022-9-7,关注函,LSD002115175202.pdf,LSD002115175202103280HF.pdf
2269.0,美邦服饰,2022-9-7,半年报问询函,LSD002269175204.pdf,LSD002269175204103297HF.pdf
552.0,靖远煤电,2022-9-6,许可类重组问询函,LSD000552175173.pdf,LSD000552175173103293HF.pdf
152.0,*ST山航B,2022-9-5,关注函,LSD000152175185.pdf,LSD000152175185103282HF.pdf
2819.0,东方中科,2022-9-5,关注函,LSD002819175149.pdf,LSD002819175149103277HF.pdf
2177.0,*ST御银,2022-9-2,非许可类重组问询函,LSD002177175128.pdf,LSD002177175128103275HF.pdf
892.0,欢瑞世纪,2022-9-2,关注函,LSD000892175147.pdf,LSD000892175147103271HF.pdf
2742.0,三圣股份,2022-9-1,半年报问询函,LSD002742175126.pdf,LSD002742175126103309HF.pdf
796.0,ST凯撒,2022-9-1,关注函,LSD000796175106.pdf,LSD000796175106103276HF.pdf
2515.0,金字火腿,2022-9-1,关注函,LSD002515175130.pdf,LSD002515175130103269HF.pdf
2316.0,*ST亚联,2022-9-1,半年报问询函,LSD002316175125.pdf,LSD002316175125103278HF.pdf
752.0,*ST西发,2022-9-1,关注函,LSD000752175101.pdf,LSD000752175101103303HF.pdf
2279.0,久其软件,2022-8-31,关注函,LSD002279175108.pdf,
601.0,韶能股份,2022-8-31,关注函,LSD000601175091.pdf,LSD000601175091103310HF.pdf
2640.0,*ST跨境,2022-8-30,年报问询函,LSD002640175054.pdf,LSD002640175054103312HF.pdf
159.0,国际实业,2022-8-29,关注函,LSD000159175048.pdf,LSD000159175048103273HF.pdf
2499.0,*ST科林,2022-8-29,关注函,LSD002499175033.pdf,
2506.0,协鑫集成,2022-8-26,非许可类重组问询函,LSD002506174915.pdf,LSD002506174915103287HF.pdf
606.0,*ST顺利,2022-8-25,关注函,LSD000606175016.pdf,LSD000606175016103263HF.pdf
2433.0,太安堂,2022-8-24,关注函,LSD002433174987.pdf,LSD002433174987103274HF.pdf
2417.0,*ST深南,2022-8-24,关注函,LSD002417174974.pdf,LSD002417174974103257HF.pdf
45.0,深纺织Ａ,2022-8-23,关注函,LSD000045174960.pdf,LSD000045174960103256HF.pdf
2329.0,皇氏集团,2022-8-23,关注函,LSD002329174976.pdf,LSD002329174976103259HF.pdf
2581.0,未名医药,2022-8-22,关注函,LSD002581174940.pdf,LSD002581174940103267HF.pdf
2445.0,中南文化,2022-8-22,关注函,LSD002445174953.pdf,LSD002445174953103262HF.pdf
2113.0,ST天润,2022-8-22,关注函,LSD002113174931.pdf,LSD002113174931103255HF.pdf
2346.0,柘中股份,2022-8-19,关注函,LSD002346174930.pdf,LSD002346174930103253HF.pdf
2816.0,和科达,2022-8-18,关注函,LSD002816174924.pdf,LSD002816174924103266HF.pdf
2581.0,未名医药,2022-8-18,关注函,LSD002581174913.pdf,LSD002581174913103270HF.pdf
2903.0,宇环数控,2022-8-15,关注函,LSD002903174869.pdf,LSD002903174869103248HF.pdf
2843.0,泰嘉股份,2022-8-12,非许可类重组问询函,LSD002843174807.pdf,LSD002843174807103258HF.pdf
2231.0,奥维通信,2022-8-10,关注函,LSD002231174801.pdf,LSD002231174801103239HF.pdf
606.0,*ST顺利,2022-8-10,关注函,LSD000606174773.pdf,LSD000606174773103252HF.pdf
2338.0,奥普光电,2022-8-9,关注函,LSD002338174784.pdf,LSD002338174784103242HF.pdf
606.0,*ST顺利,2022-8-9,关注函,LSD000606174689.pdf,LSD000606174689103243HF.pdf
2077.0,大港股份,2022-8-8,关注函,LSD002077174747.pdf,LSD002077174747103237HF.pdf
2411.0,*ST必康,2022-8-8,关注函,LSD002411174727.pdf,LSD002411174727103254HF.pdf
2581.0,未名医药,2022-8-8,关注函,LSD002581174746.pdf,LSD002581174746103247HF.pdf
2096.0,南岭民爆,2022-8-5,许可类重组问询函,LSD002096174694.pdf,LSD002096174694103250HF.pdf
2857.0,三晖电气,2022-8-5,关注函,LSD002857174681.pdf,LSD002857174681103249HF.pdf
2316.0,*ST亚联,2022-8-4,关注函,LSD002316174665.pdf,LSD002316174665103233HF.pdf
2781.0,*ST奇信,2022-8-3,关注函,LSD002781174656.pdf,LSD002781174656103238HF.pdf
2868.0,绿康生化,2022-8-3,关注函,LSD002868174589.pdf,LSD002868174589103353HF.pdf
2417.0,*ST深南,2022-8-2,关注函,LSD002417174593.pdf,LSD002417174593103236HF.pdf
803.0,北清环能,2022-8-2,关注函,LSD000803174570.pdf,LSD000803174570103232HF.pdf
2581.0,未名医药,2022-8-2,关注函,LSD002581174594.pdf,LSD002581174594103337HF.pdf
2316.0,*ST亚联,2022-7-22,关注函,LSD002316174331.pdf,LSD002316174331103222HF.pdf
2256.0,兆新股份,2022-7-21,关注函,LSD002256174251.pdf,LSD002256174251103219HF.pdf
918.0,嘉凯城,2022-7-21,关注函,LSD000918174273.pdf,LSD000918174273103264HF.pdf
2735.0,王子新材,2022-7-21,关注函,LSD002735174218.pdf,LSD002735174218103225HF.pdf
2591.0,恒大高新,2022-7-19,关注函,LSD002591174201.pdf,LSD002591174201103221HF.pdf
881.0,中广核技,2022-7-19,许可类重组问询函,LSD000881174030.pdf,LSD000881174030103228HF.pdf
2625.0,光启技术,2022-7-15,关注函,LSD002625174070.pdf,LSD002625174070103218HF.pdf
2453.0,华软科技,2022-7-14,关注函,LSD002453173999.pdf,LSD002453173999103229HF.pdf
2118.0,紫鑫药业,2022-7-14,年报问询函,LSD002118174044.pdf,LSD002118174044103241HF.pdf
2379.0,宏创控股,2022-7-14,关注函,LSD002379174004.pdf,LSD002379174004103244HF.pdf
656.0,金科股份,2022-7-14,关注函,LSD000656174014.pdf,LSD000656174014103224HF.pdf
755.0,山西路桥,2022-7-13,关注函,LSD000755174013.pdf,LSD000755174013103209HF.pdf
2514.0,宝馨科技,2022-7-12,关注函,LSD002514173975.pdf,LSD002514173975103207HF.pdf
2453.0,华软科技,2022-7-12,非许可类重组问询函,LSD002453173722.pdf,LSD002453173722103230HF.pdf
2397.0,梦洁股份,2022-7-12,关注函,LSD002397173881.pdf,LSD002397173881103216HF.pdf
902.0,新洋丰,2022-7-12,关注函,LSD000902173935.pdf,LSD000902173935103251HF.pdf
2164.0,宁波东力,2022-7-8,关注函,LSD002164173839.pdf,LSD002164173839103205HF.pdf
2411.0,*ST必康,2022-7-6,年报问询函,LSD002411173791.pdf,LSD002411173791103261HF.pdf
2610.0,爱康科技,2022-7-6,关注函,LSD002610173792.pdf,LSD002610173792103206HF.pdf
2776.0,ST柏龙,2022-7-5,年报问询函,LSD002776173674.pdf,LSD002776173674103246HF.pdf
2011.0,盾安环境,2022-7-5,关注函,LSD002011173702.pdf,LSD002011173702103195HF.pdf
639.0,西王食品,2022-7-4,关注函,LSD000639173756.pdf,
2640.0,*ST跨境,2022-7-4,年报问询函,LSD002640173491.pdf,LSD002640173491103265HF.pdf
752.0,*ST西发,2022-7-4,年报问询函,LSD000752173616.pdf,LSD000752173616103268HF.pdf
2866.0,传艺科技,2022-7-4,关注函,LSD002866173645.pdf,LSD002866173645103192HF.pdf
2146.0,荣盛发展,2022-7-1,关注函,LSD002146173585.pdf,LSD002146173585103194HF.pdf
2757.0,南兴股份,2022-7-1,关注函,LSD002757173577.pdf,LSD002757173577103186HF.pdf
2719.0,麦趣尔,2022-6-30,关注函,LSD002719173523.pdf,LSD002719173523103185HF.pdf
2397.0,梦洁股份,2022-6-29,关注函,LSD002397173486.pdf,LSD002397173486103201HF.pdf
2865.0,钧达股份,2022-6-29,非许可类重组问询函,LSD002865173501.pdf,LSD002865173501103190HF.pdf
2454.0,松芝股份,2022-6-29,关注函,LSD002454173502.pdf,LSD002454173502103179HF.pdf
2499.0,*ST科林,2022-6-28,关注函,LSD002499173434.pdf,LSD002499173434103217HF.pdf
2480.0,新筑股份,2022-6-28,非许可类重组问询函,LSD002480173250.pdf,LSD002480173250103204HF.pdf
628.0,高新发展,2022-6-28,关注函,LSD000628173408.pdf,LSD000628173408103202HF.pdf
2411.0,延安必康,2022-6-24,关注函,LSD002411173337.pdf,LSD002411173337103184HF.pdf
2722.0,金轮股份,2022-6-24,关注函,LSD002722173328.pdf,LSD002722173328103162HF.pdf
2703.0,浙江世宝,2022-6-23,关注函,LSD002703173336.pdf,LSD002703173336103158HF.pdf
25.0,特  力Ａ,2022-6-21,关注函,LSD000025173247.pdf,LSD000025173247103159HF.pdf
2909.0,集泰股份,2022-6-21,关注函,LSD002909173204.pdf,LSD002909173204103210HF.pdf
2177.0,*ST御银,2022-6-21,年报问询函,LSD002177173200.pdf,LSD002177173200103168HF.pdf
2623.0,亚玛顿,2022-6-21,许可类重组问询函,LSD002623173183.pdf,LSD002623173183103155HF.pdf
2586.0,*ST围海,2022-6-21,关注函,LSD002586173178.pdf,LSD002586173178103214HF.pdf
2731.0,萃华珠宝,2022-6-21,关注函,LSD002731173184.pdf,LSD002731173184103160HF.pdf
633.0,合金投资,2022-6-20,关注函,LSD000633173131.pdf,LSD000633173131103182HF.pdf
611.0,天首退,2022-6-20,关注函,LSD000611173148.pdf,
2157.0,正邦科技,2022-6-20,关注函,LSD002157173153.pdf,LSD002157173153103140HF.pdf
25.0,特  力Ａ,2022-6-17,关注函,LSD000025173092.pdf,LSD000025173092103128HF.pdf
851.0,高鸿股份,2022-6-17,关注函,LSD000851173113.pdf,LSD000851173113103161HF.pdf
2324.0,普利特,2022-6-15,非许可类重组问询函,LSD002324173058.pdf,LSD002324173058103166HF.pdf
2782.0,可立克,2022-6-15,非许可类重组问询函,LSD002782173051.pdf,LSD002782173051103133HF.pdf
826.0,启迪环境,2022-6-15,关注函,LSD000826173021.pdf,LSD000826173021103132HF.pdf
2060.0,粤 水 电,2022-6-14,许可类重组问询函,LSD002060173031.pdf,LSD002060173031103200HF.pdf
971.0,ST高升,2022-6-14,年报问询函,LSD000971172962.pdf,LSD000971172962103223HF.pdf
809.0,ST新城,2022-6-14,年报问询函,LSD000809172883.pdf,LSD000809172883103175HF.pdf
889.0,ST中嘉,2022-6-14,关注函,LSD000889173008.pdf,LSD000889173008103124HF.pdf
2502.0,鼎龙文化,2022-6-14,关注函,LSD002502172920.pdf,
2387.0,维信诺,2022-6-14,年报问询函,LSD002387172894.pdf,LSD002387172894103150HF.pdf
529.0,广弘控股,2022-6-13,关注函,LSD000529172954.pdf,LSD000529172954103112HF.pdf
2086.0,ST东洋,2022-6-10,关注函,LSD002086172898.pdf,LSD002086172898103101HF.pdf
2086.0,ST东洋,2022-6-10,关注函,LSD002086172792.pdf,LSD002086172792103100HF.pdf
2586.0,*ST围海,2022-6-10,关注函,LSD002586172769.pdf,LSD002586172769103429HF.pdf
426.0,兴业矿业,2022-6-9,关注函,LSD000426172875.pdf,LSD000426172875103145HF.pdf
656.0,金科股份,2022-6-9,关注函,LSD000656172813.pdf,LSD000656172813103138HF.pdf
150.0,*ST宜康,2022-6-9,年报问询函,LSD000150172810.pdf,LSD000150172810103149HF.pdf
2625.0,光启技术,2022-6-9,年报问询函,LSD002625172730.pdf,LSD002625172730103106HF.pdf
2221.0,东华能源,2022-6-8,关注函,LSD002221172739.pdf,LSD002221172739103088HF.pdf
803.0,北清环能,2022-6-8,非许可类重组问询函,LSD000803172599.pdf,LSD000803172599103135HF.pdf
2607.0,中公教育,2022-6-8,年报问询函,LSD002607171818.pdf,LSD002607171818103134HF.pdf
790.0,华神科技,2022-6-8,关注函,LSD000790172729.pdf,LSD000790172729103153HF.pdf
2011.0,盾安环境,2022-6-7,关注函,LSD002011172695.pdf,LSD002011172695103079HF.pdf
611.0,*ST天首,2022-6-7,关注函,LSD000611172690.pdf,LSD000611172690103087HF.pdf
2629.0,仁智股份,2022-6-6,关注函,LSD002629172390.pdf,LSD002629172390103260HF.pdf
2310.0,东方园林,2022-6-6,关注函,LSD002310172590.pdf,LSD002310172590103354HF.pdf
2668.0,ST奥马,2022-6-6,年报问询函,LSD002668172568.pdf,LSD002668172568103125HF.pdf
826.0,启迪环境,2022-6-6,年报问询函,LSD000826172640.pdf,LSD000826172640103127HF.pdf
2456.0,欧菲光,2022-6-6,年报问询函,LSD002456172018.pdf,LSD002456172018103118HF.pdf
2426.0,胜利精密,2022-6-6,年报问询函,LSD002426171527.pdf,LSD002426171527103151HF.pdf
504.0,南华生物,2022-6-6,年报问询函,LSD000504172631.pdf,LSD000504172631103152HF.pdf
2776.0,ST柏龙,2022-6-3,关注函,LSD002776172492.pdf,LSD002776172492103109HF.pdf
2411.0,延安必康,2022-6-2,关注函,LSD002411172408.pdf,LSD002411172408103089HF.pdf
2219.0,*ST恒康,2022-6-2,关注函,LSD002219172485.pdf,LSD002219172485103183HF.pdf
595.0,宝塔实业,2022-6-2,关注函,LSD000595172541.pdf,LSD000595172541103386HF.pdf
2382.0,蓝帆医疗,2022-6-2,年报问询函,LSD002382172495.pdf,LSD002382172495103154HF.pdf
151.0,中成股份,2022-5-31,关注函,LSD000151172343.pdf,LSD000151172343103059HF.pdf
667.0,美好置业,2022-5-31,年报问询函,LSD000667172174.pdf,LSD000667172174103215HF.pdf
571.0,ST大洲,2022-5-31,年报问询函,LSD000571172388.pdf,LSD000571172388103181HF.pdf
700.0,模塑科技,2022-5-31,年报问询函,LSD000700172373.pdf,LSD000700172373103085HF.pdf
2397.0,梦洁股份,2022-5-31,年报问询函,LSD002397172368.pdf,LSD002397172368103120HF.pdf
2178.0,延华智能,2022-5-31,年报问询函,LSD002178171979.pdf,LSD002178171979103355HF.pdf
2569.0,ST步森,2022-5-30,年报问询函,LSD002569171382.pdf,LSD002569171382103169HF.pdf
2291.0,星期六,2022-5-30,年报问询函,LSD002291171381.pdf,LSD002291171381103146HF.pdf
2776.0,ST柏龙,2022-5-30,关注函,LSD002776172314.pdf,LSD002776172314103110HF.pdf
953.0,河化股份,2022-5-30,年报问询函,LSD000953172169.pdf,LSD000953172169103289HF.pdf
806.0,*ST银河,2022-5-30,年报问询函,LSD000806172308.pdf,LSD000806172308103163HF.pdf
697.0,炼石航空,2022-5-30,年报问询函,LSD000697172285.pdf,LSD000697172285103064HF.pdf
2108.0,沧州明珠,2022-5-30,关注函,LSD002108172269.pdf,LSD002108172269103157HF.pdf
2059.0,云南旅游,2022-5-30,关注函,LSD002059172244.pdf,LSD002059172244103356HF.pdf
2341.0,新纶新材,2022-5-30,年报问询函,LSD002341171734.pdf,LSD002341171734103119HF.pdf
732.0,ST泰禾,2022-5-30,年报问询函,LSD000732172272.pdf,LSD000732172272103148HF.pdf
2505.0,鹏都农牧,2022-5-30,关注函,LSD002505172257.pdf,LSD002505172257103061HF.pdf
671.0,阳 光 城,2022-5-30,年报问询函,LSD000671171856.pdf,LSD000671171856103197HF.pdf
2629.0,仁智股份,2022-5-30,关注函,LSD002629172217.pdf,LSD002629172217103069HF.pdf
2295.0,精艺股份,2022-5-27,关注函,LSD002295172246.pdf,LSD002295172246103410HF.pdf
972.0,*ST中基,2022-5-27,年报问询函,LSD000972172214.pdf,LSD000972172214103203HF.pdf
957.0,中通客车,2022-5-27,关注函,LSD000957172243.pdf,LSD000957172243103042HF.pdf
3010.0,若羽臣,2022-5-27,关注函,LSD003010172191.pdf,LSD003010172191103034HF.pdf
2121.0,科陆电子,2022-5-26,关注函,LSD002121172181.pdf,LSD002121172181103043HF.pdf
2663.0,普邦股份,2022-5-26,年报问询函,LSD002663171888.pdf,LSD002663171888103114HF.pdf
953.0,河化股份,2022-5-26,关注函,LSD000953172180.pdf,LSD000953172180103288HF.pdf
2055.0,得润电子,2022-5-25,年报问询函,LSD002055171992.pdf,LSD002055171992103139HF.pdf
2146.0,荣盛发展,2022-5-25,年报问询函,LSD002146171921.pdf,LSD002146171921103066HF.pdf
5.0,ST星源,2022-5-25,年报问询函,LSD000005171770.pdf,LSD000005171770103220HF.pdf
679.0,大连友谊,2022-5-25,年报问询函,LSD000679172111.pdf,LSD000679172111103144HF.pdf
2157.0,正邦科技,2022-5-24,年报问询函,LSD002157172019.pdf,LSD002157172019103099HF.pdf
2269.0,美邦服饰,2022-5-24,年报问询函,LSD002269172005.pdf,LSD002269172005103102HF.pdf
981.0,*ST银亿,2022-5-24,年报问询函,LSD000981171995.pdf,LSD000981171995103147HF.pdf
2513.0,蓝丰生化,2022-5-24,年报问询函,LSD002513172074.pdf,LSD002513172074103086HF.pdf
2485.0,雪松发展,2022-5-24,年报问询函,LSD002485171410.pdf,LSD002485171410103156HF.pdf
2374.0,中锐股份,2022-5-24,年报问询函,LSD002374171930.pdf,LSD002374171930103196HF.pdf
2688.0,金河生物,2022-5-24,年报问询函,LSD002688171882.pdf,LSD002688171882103357HF.pdf
796.0,ST凯撒,2022-5-24,年报问询函,LSD000796171905.pdf,LSD000796171905103226HF.pdf
2650.0,加加食品,2022-5-23,年报问询函,LSD002650171827.pdf,LSD002650171827103051HF.pdf
2716.0,金贵银业,2022-5-23,年报问询函,LSD002716172024.pdf,LSD002716172024103123HF.pdf
2470.0,ST金正,2022-5-23,年报问询函,LSD002470172012.pdf,LSD002470172012103095HF.pdf
2024.0,ST易购,2022-5-23,年报问询函,LSD002024171951.pdf,LSD002024171951103103HF.pdf
2486.0,嘉麟杰,2022-5-23,年报问询函,LSD002486171938.pdf,LSD002486171938103068HF.pdf
2295.0,精艺股份,2022-5-23,年报问询函,LSD002295171917.pdf,LSD002295171917103408HF.pdf
2193.0,如意集团,2022-5-23,年报问询函,LSD002193171749.pdf,LSD002193171749103170HF.pdf
2751.0,*ST易尚,2022-5-22,年报问询函,LSD002751171796.pdf,LSD002751171796103208HF.pdf
2978.0,安宁股份,2022-5-20,关注函,LSD002978171953.pdf,LSD002978171953103028HF.pdf
2803.0,吉宏股份,2022-5-20,关注函,LSD002803171982.pdf,LSD002803171982102997HF.pdf
676.0,智度股份,2022-5-20,年报问询函,LSD000676171871.pdf,LSD000676171871103078HF.pdf
2502.0,鼎龙文化,2022-5-20,年报问询函,LSD002502171959.pdf,LSD002502171959103234HF.pdf
615.0,奥园美谷,2022-5-20,年报问询函,LSD000615171521.pdf,LSD000615171521103142HF.pdf
2023.0,海特高新,2022-5-20,年报问询函,LSD002023171916.pdf,LSD002023171916103041HF.pdf
2180.0,纳思达,2022-5-20,关注函,LSD002180171963.pdf,LSD002180171963102998HF.pdf
2502.0,鼎龙文化,2022-5-20,关注函,LSD002502171950.pdf,LSD002502171950103235HF.pdf
2506.0,协鑫集成,2022-5-19,年报问询函,LSD002506171847.pdf,LSD002506171847103075HF.pdf
2665.0,首航高科,2022-5-19,年报问询函,LSD002665171919.pdf,LSD002665171919103048HF.pdf
2547.0,春兴精工,2022-5-19,年报问询函,LSD002547171755.pdf,LSD002547171755103240HF.pdf
2596.0,海南瑞泽,2022-5-19,关注函,LSD002596171880.pdf,LSD002596171880103002HF.pdf
2016.0,世荣兆业,2022-5-18,年报问询函,LSD002016171849.pdf,LSD002016171849103067HF.pdf
2551.0,尚荣医疗,2022-5-18,年报问询函,LSD002551171892.pdf,LSD002551171892103193HF.pdf
723.0,美锦能源,2022-5-18,关注函,LSD000723171881.pdf,LSD000723171881103188HF.pdf
639.0,西王食品,2022-5-18,年报问询函,LSD000639171807.pdf,LSD000639171807103096HF.pdf
38.0,*ST大通,2022-5-18,年报问询函,LSD000038171539.pdf,LSD000038171539103212HF.pdf
2288.0,超华科技,2022-5-18,年报问询函,LSD002288171825.pdf,LSD002288171825103019HF.pdf
2763.0,汇洁股份,2022-5-18,年报问询函,LSD002763171380.pdf,LSD002763171380103191HF.pdf
46.0,泛海控股,2022-5-18,年报问询函,LSD000046171874.pdf,LSD000046171874103115HF.pdf
2499.0,*ST科林,2022-5-18,关注函,LSD002499171883.pdf,LSD002499171883102986HF.pdf
2224.0,三 力 士,2022-5-18,年报问询函,LSD002224171857.pdf,LSD002224171857103036HF.pdf
2268.0,卫 士 通,2022-5-18,年报问询函,LSD002268171869.pdf,LSD002268171869103045HF.pdf
2714.0,牧原股份,2022-5-18,年报问询函,LSD002714171799.pdf,LSD002714171799103046HF.pdf
2771.0,真视通,2022-5-18,年报问询函,LSD002771171759.pdf,LSD002771171759103092HF.pdf
2600.0,领益智造,2022-5-18,关注函,LSD002600171860.pdf,LSD002600171860103001HF.pdf
426.0,兴业矿业,2022-5-18,年报问询函,LSD000426171828.pdf,LSD000426171828103111HF.pdf
2574.0,明牌珠宝,2022-5-18,年报问询函,LSD002574171705.pdf,LSD002574171705102993HF.pdf
2842.0,翔鹭钨业,2022-5-18,年报问询函,LSD002842171831.pdf,LSD002842171831103080HF.pdf
2380.0,科远智慧,2022-5-18,年报问询函,LSD002380171838.pdf,LSD002380171838103033HF.pdf
2370.0,亚太药业,2022-5-17,年报问询函,LSD002370171766.pdf,LSD002370171766103031HF.pdf
2742.0,三圣股份,2022-5-17,年报问询函,LSD002742171498.pdf,LSD002742171498103098HF.pdf
2164.0,宁波东力,2022-5-17,年报问询函,LSD002164171786.pdf,LSD002164171786103024HF.pdf
502.0,*ST绿景,2022-5-17,关注函,LSD000502171816.pdf,
2098.0,浔兴股份,2022-5-17,年报问询函,LSD002098171834.pdf,LSD002098171834103050HF.pdf
2740.0,ST爱迪尔,2022-5-17,年报问询函,LSD002740171679.pdf,LSD002740171679103180HF.pdf
17.0,深中华A,2022-5-17,年报问询函,LSD000017171830.pdf,LSD000017171830103012HF.pdf
812.0,陕西金叶,2022-5-17,年报问询函,LSD000812171723.pdf,LSD000812171723103032HF.pdf
908.0,景峰医药,2022-5-17,年报问询函,LSD000908171815.pdf,LSD000908171815103084HF.pdf
2331.0,皖通科技,2022-5-17,年报问询函,LSD002331171618.pdf,LSD002331171618103081HF.pdf
2796.0,世嘉科技,2022-5-17,年报问询函,LSD002796171763.pdf,LSD002796171763103022HF.pdf
895.0,双汇发展,2022-5-16,年报问询函,LSD000895171774.pdf,LSD000895171774103017HF.pdf
2122.0,ST天马,2022-5-16,年报问询函,LSD002122171485.pdf,LSD002122171485103025HF.pdf
620.0,新华联,2022-5-16,年报问询函,LSD000620171587.pdf,LSD000620171587103199HF.pdf
